data_row_id,match_id,icpsr,bioname,chamber,congress,url,id,docket_id,position,coalition,coalition_type,success,date,first_name,last_name,state,agency,POLICY_EVENT,TYPE,FROM,chair_of,oversight_committee,oversight_committee_chair,EVENT_COMMITTEE,EVENT_NAME,EVENT_DATE,event_url,nominate.dim1,nominate.dim2,party_name,name,party,prepost,Type
NA,NA,40300,NA,Senate,112,NA,NA,NA,NA,NA,NA,NA,2012-01-06,NA,NA,NA,FERC,Rule,5,Lisa Murkowski,None,1,0,NA,NA,NA,NA,0.211,-0.291,Republican Party,Sen. Lisa Murkowski (R-AK),Republican,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)","Public interest group
or member-driven"
NA,NA,40704,NA,Senate,115,NA,NA,NA,NA,NA,NA,NA,2018-07-26,NA,NA,NA,FERC,Rule,5,Sheldon Whitehouse,None,0,0,NA,Certification of New Interstate Gas Facilities,19-Apr-2018,NA,-0.358,-0.111,Democratic Party,Sen. Sheldon Whitehouse (D-RI),Democratic,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)","Public interest group
or member-driven"
NA,NA,29561,NA,House,116,NA,NA,NA,NA,NA,NA,NA,2019-02-11,NA,NA,NA,FERC,Rule,5,Mike Doyle,NA,0,0,NA,Distributed Energy Resources,11-Apr-2018,NA,-0.33,0.112,Democratic Party,Rep. Michael Doyle (D-PA),Democratic,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)","Public interest group
or member-driven"
NA,NA,40908,NA,Senate,115,NA,NA,NA,NA,NA,NA,NA,2018-07-26,NA,NA,NA,FERC,Rule,5,Jeffrey A. Merkley,None,0,0,NA,Certification of New Interstate Gas Facilities,19-Apr-2018,NA,-0.444,-0.744,Democratic Party,Sen. Jeff Merkley (D-OR),Democratic,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)","Public interest group
or member-driven"
NA,NA,15408,NA,Senate,115,NA,NA,NA,NA,NA,NA,NA,2018-07-26,NA,NA,NA,FERC,Rule,5,Benjamin L. Cardin,None,0,0,NA,Certification of New Interstate Gas Facilities,19-Apr-2018,NA,-0.321,-0.226,Democratic Party,Sen. Benjamin Cardin (D-MD),Democratic,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)","Public interest group
or member-driven"
NA,NA,20330,NA,Senate,115,NA,NA,NA,NA,NA,NA,NA,2018-07-26,NA,NA,NA,FERC,Rule,5,Chris Van Hollen,None,0,0,NA,Certification of New Interstate Gas Facilities,19-Apr-2018,NA,-0.39,-0.205,Democratic Party,Sen. Christopher Van Hollen (D-MD),Democratic,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)","Public interest group
or member-driven"
NA,NA,14435,NA,Senate,115,NA,NA,NA,NA,NA,NA,NA,2018-07-26,NA,NA,NA,FERC,Rule,5,Edward J. Markey,None,1,0,NA,Certification of New Interstate Gas Facilities,19-Apr-2018,NA,-0.511,-0.452,Democratic Party,Sen. Edward Markey (D-MA),Democratic,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)","Public interest group
or member-driven"
NA,NA,14912,NA,Senate,112,NA,NA,NA,NA,NA,NA,NA,2011-08-24,NA,NA,NA,FERC,Rule,5,Jeff Bingaman,None,1,0,NA,NA,NA,NA,-0.266,0.045,Democratic Party,Sen. Jesse Bingaman (D-NM),Democratic,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)","Public interest group
or member-driven"
NA,NA,20738,NA,House,112,NA,NA,NA,NA,NA,NA,NA,2011-08-19,NA,NA,NA,FERC,Rule,5,Jim Jordan,None,0,0,NA,NA,NA,NA,0.718,-0.218,Republican Party,Rep. Jim Jordan (R-OH),Republican,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)","Public interest group
or member-driven"
NA,NA,41112,NA,Senate,115,NA,NA,NA,NA,NA,NA,NA,2018-07-26,NA,NA,NA,FERC,Rule,5,Brian Schatz,None,1,0,NA,Certification of New Interstate Gas Facilities,19-Apr-2018,NA,-0.448,-0.091,Democratic Party,Sen. Brian Schatz (D-HI),Democratic,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)","Public interest group
or member-driven"
NA,NA,40300,NA,Senate,112,NA,NA,NA,NA,NA,NA,NA,2011-05-17,NA,NA,NA,FERC,Rule,5,Lisa Murkowski,None,1,0,NA,NA,NA,NA,0.211,-0.291,Republican Party,Sen. Lisa Murkowski (R-AK),Republican,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)","Public interest group
or member-driven"
NA,NA,21358,NA,House,116,NA,NA,NA,NA,NA,NA,NA,2019-02-11,NA,NA,NA,FERC,Rule,5,Matt Cartwrite,NA,0,0,NA,Distributed Energy Resources,11-Apr-2018,NA,-0.369,-0.041,Democratic Party,Rep. Matt Cartwright (D-PA),Democratic,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)","Public interest group
or member-driven"
NA,NA,14871,NA,Senate,112,NA,NA,NA,NA,NA,NA,NA,2011-03-15,NA,NA,NA,FERC,Rule,5,Ron Wyden,None,1,0,NA,Revision to Electric Reliability Organization Definition of Bulk Electric System,18-Nov-2010,NA,-0.329,-0.469,Democratic Party,Sen. Ronald Wyden (D-OR),Democratic,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)","Public interest group
or member-driven"
NA,NA,29345,NA,Senate,112,NA,NA,NA,NA,NA,NA,NA,2011-03-15,NA,NA,NA,FERC,Rule,5,Mike Crapo,None,0,0,NA,Revision to Electric Reliability Organization Definition of Bulk Electric System,18-Nov-2010,NA,0.511,0.295,Republican Party,Sen. Michael Crapo (R-ID),Republican,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)","Public interest group
or member-driven"
NA,NA,49308,NA,Senate,112,NA,NA,NA,NA,NA,NA,NA,2011-03-15,NA,NA,NA,FERC,Rule,5,Patty Murray,VETERANS,0,0,NA,Revision to Electric Reliability Organization Definition of Bulk Electric System,18-Nov-2010,NA,-0.351,-0.3,Democratic Party,Sen. Patty Murray (D-WA),Democratic,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)","Public interest group
or member-driven"
NA,NA,14503,NA,Senate,112,NA,NA,NA,NA,NA,NA,NA,2011-03-15,NA,NA,NA,FERC,Rule,5,Orrin G. Hatch,None,0,0,NA,Revision to Electric Reliability Organization Definition of Bulk Electric System,18-Nov-2010,NA,0.382,-0.004,Republican Party,Sen. Orrin Hatch (R-UT),Republican,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)","Public interest group
or member-driven"
NA,NA,40908,NA,Senate,112,NA,NA,NA,NA,NA,NA,NA,2011-03-15,NA,NA,NA,FERC,Rule,5,Jeff Merkley,None,0,0,NA,Revision to Electric Reliability Organization Definition of Bulk Electric System,18-Nov-2010,NA,-0.444,-0.744,Democratic Party,Sen. Jeff Merkley (D-OR),Democratic,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)","Public interest group
or member-driven"
NA,NA,40902,NA,Senate,112,NA,NA,NA,NA,NA,NA,NA,2011-03-15,NA,NA,NA,FERC,Rule,5,James E.Risch,None,1,0,NA,Revision to Electric Reliability Organization Definition of Bulk Electric System,18-Nov-2010,NA,0.631,0.568,Republican Party,Sen. James Risch (R-ID),Republican,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)","Public interest group
or member-driven"
NA,NA,39310,NA,Senate,112,NA,NA,NA,NA,NA,NA,NA,2011-03-15,NA,NA,NA,FERC,Rule,5,Maria Cantwell,None,1,0,NA,Revision to Electric Reliability Organization Definition of Bulk Electric System,18-Nov-2010,NA,-0.303,-0.417,Democratic Party,Sen. Maria Cantwell (D-WA),Democratic,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)","Public interest group
or member-driven"
NA,NA,41110,NA,Senate,112,NA,NA,NA,NA,NA,NA,NA,2011-03-15,NA,NA,NA,FERC,Rule,5,Michael S.Lee,None,1,0,NA,Revision to Electric Reliability Organization Definition of Bulk Electric System,18-Nov-2010,NA,0.916,-0.401,Republican Party,Sen. Mike Lee (R-UT),Republican,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)","Public interest group
or member-driven"
NA,NA,40702,NA,Senate,112,NA,NA,NA,NA,NA,NA,NA,2011-03-15,NA,NA,NA,FERC,Rule,5,Jon Tester,None,0,0,NA,Revision to Electric Reliability Organization Definition of Bulk Electric System,18-Nov-2010,NA,-0.217,0.137,Democratic Party,Sen. Jon Tester (D-MT),Democratic,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)","Public interest group
or member-driven"
NA,NA,49706,NA,Senate,112,NA,NA,NA,NA,NA,NA,NA,2011-03-15,NA,NA,NA,FERC,Rule,5,Michael B. Enzi,None,0,0,NA,Revision to Electric Reliability Organization Definition of Bulk Electric System,18-Nov-2010,NA,0.545,0.197,Republican Party,Sen. Michael Enzi (R-WY),Republican,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)","Public interest group
or member-driven"
NA,NA,29906,NA,Senate,112,NA,NA,NA,NA,NA,NA,NA,2011-03-15,NA,NA,NA,FERC,Rule,5,Mark Udall,None,1,0,NA,Revision to Electric Reliability Organization Definition of Bulk Electric System,18-Nov-2010,NA,-0.353,0.049,Democratic Party,Sen. Mark Udall (D-CO),Democratic,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)","Public interest group
or member-driven"
NA,NA,40707,NA,Senate,112,NA,NA,NA,NA,NA,NA,NA,2011-03-15,NA,NA,NA,FERC,Rule,5,John Barrasso,None,1,0,NA,Revision to Electric Reliability Organization Definition of Bulk Electric System,18-Nov-2010,NA,0.54,0.245,Republican Party,Sen. John Barrasso (R-WY),Republican,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)","Public interest group
or member-driven"
NA,NA,40910,NA,Senate,112,NA,NA,NA,NA,NA,NA,NA,2011-03-15,NA,NA,NA,FERC,Rule,5,Michael F. Bennet,None,0,0,NA,Revision to Electric Reliability Organization Definition of Bulk Electric System,18-Nov-2010,NA,-0.223,-0.172,Democratic Party,Sen. Michael Bennet (D-CO),Democratic,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)","Public interest group
or member-driven"
NA,NA,21338,NA,Senate,115,NA,NA,NA,NA,NA,NA,NA,2018-07-10,NA,NA,NA,FERC,Rule,5,Steve Daines,None,1,0,NA,Certification of New Interstate Gas Facilities,19-Apr-2018,NA,0.551,-0.133,Republican Party,Sen. Steve Daines (R-MT),Republican,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)","Public interest group
or member-driven"
NA,NA,40705,NA,Senate,112,NA,NA,NA,NA,NA,NA,NA,2011-02-17,NA,NA,NA,FERC,Rule,5,Bob Corker,None,1,0,NA,Transmission Planning and Cost Allocation by Transmission Owning and Operating Public Utilities,08-Jan-2018,NA,0.395,-0.344,Republican Party,Sen. Robert Corker (R-TN),Republican,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)","Public interest group
or member-driven"
NA,NA,14871,NA,Senate,112,NA,NA,NA,NA,NA,NA,NA,2011-02-17,NA,NA,NA,FERC,Rule,5,Ron Wyden,None,1,0,NA,Transmission Planning and Cost Allocation by Transmission Owning and Operating Public Utilities,08-Jan-2018,NA,-0.329,-0.469,Democratic Party,Sen. Ronald Wyden (D-OR),Democratic,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)","Public interest group
or member-driven"
NA,NA,29548,NA,Senate,112,NA,NA,NA,NA,NA,NA,NA,2011-02-17,NA,NA,NA,FERC,Rule,5,Richard Burr,None,1,0,NA,Transmission Planning and Cost Allocation by Transmission Owning and Operating Public Utilities,08-Jan-2018,NA,0.45,-0.054,Republican Party,Sen. Richard Burr (R-NC),Republican,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)","Public interest group
or member-driven"
NA,NA,21103,NA,House,115,NA,NA,NA,NA,NA,NA,NA,2018-07-10,NA,NA,NA,FERC,Rule,5,Paul A. Gosar,None,1,0,NA,Certification of New Interstate Gas Facilities,19-Apr-2018,NA,0.677,-0.418,Republican Party,Rep. Paul Gosar (R-AZ),Republican,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)","Public interest group
or member-driven"
NA,NA,21551,NA,House,115,NA,NA,NA,NA,NA,NA,NA,2018-07-10,NA,NA,NA,FERC,Rule,5,Brian Babin,None,0,0,NA,Certification of New Interstate Gas Facilities,19-Apr-2018,NA,0.699,0.126,Republican Party,Rep. Brian Babin (R-TX),Republican,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)","Public interest group
or member-driven"
NA,NA,20357,NA,House,115,NA,NA,NA,NA,NA,NA,NA,2018-07-10,NA,NA,NA,FERC,Rule,5,Bob Bishop,None,1,0,NA,Certification of New Interstate Gas Facilities,19-Apr-2018,NA,0.536,0.103,Republican Party,Rep. Robert Bishop (R-UT),Republican,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)","Public interest group
or member-driven"
NA,NA,21531,NA,House,115,NA,NA,NA,NA,NA,NA,NA,2018-07-10,NA,NA,NA,FERC,Rule,5,Tom Emmer,None,0,0,NA,Certification of New Interstate Gas Facilities,19-Apr-2018,NA,0.461,-0.065,Republican Party,Rep. Thomas Emmer (R-MN),Republican,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)","Public interest group
or member-driven"
NA,NA,21906,NA,House,116,NA,NA,NA,NA,NA,NA,NA,2019-02-11,NA,NA,NA,FERC,Rule,5,Sean Casten,NA,0,0,NA,Distributed Energy Resources,11-Apr-2018,NA,-0.4,0.254,Democratic Party,Rep. Sean Casten (D-IL),Democratic,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)","Public interest group
or member-driven"
NA,NA,21302,NA,House,115,NA,NA,NA,NA,NA,NA,NA,2018-07-10,NA,NA,NA,FERC,Rule,5,Doug LaMalfa,None,1,0,NA,Certification of New Interstate Gas Facilities,19-Apr-2018,NA,0.532,0.09,Republican Party,Rep. Doug Lamalfa (R-CA),Republican,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)","Public interest group
or member-driven"
NA,NA,15054,NA,Senate,111,NA,NA,NA,NA,NA,NA,NA,2010-09-29,NA,NA,NA,FERC,Rule,5,Harry REID,None,0,0,NA,Transmission Planning and Cost Allocation by Transmission Owning and Operating Public Utilities,08-Jan-2018,NA,-0.276,0.258,Democratic Party,Sen. Harry Reid (D-NV),Democratic,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)","Public interest group
or member-driven"
NA,NA,21111,NA,House,115,NA,NA,NA,NA,NA,NA,NA,2018-07-10,NA,NA,NA,FERC,Rule,5,Scott Tipton,None,1,0,NA,Certification of New Interstate Gas Facilities,19-Apr-2018,NA,0.449,-0.023,Republican Party,Rep. Scott Tipton (R-CO),Republican,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)","Public interest group
or member-driven"
NA,NA,21733,NA,House,115,NA,NA,NA,NA,NA,NA,NA,2018-07-10,NA,NA,NA,FERC,Rule,5,Jason Lewis,None,0,0,NA,Certification of New Interstate Gas Facilities,19-Apr-2018,NA,0.506,-0.197,Republican Party,Rep. Jason Lewis (R-MN),Republican,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)","Public interest group
or member-driven"
NA,NA,21557,NA,House,115,NA,NA,NA,NA,NA,NA,NA,2018-07-10,NA,NA,NA,FERC,Rule,5,Alex X. Mooney,None,0,0,NA,Certification of New Interstate Gas Facilities,19-Apr-2018,NA,0.579,-0.289,Republican Party,Rep. Alex Mooney (R-WV),Republican,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)","Public interest group
or member-driven"
NA,NA,21751,NA,House,115,NA,NA,NA,NA,NA,NA,NA,2018-07-10,NA,NA,NA,FERC,Rule,5,Greg Gianforte,None,1,0,NA,Certification of New Interstate Gas Facilities,19-Apr-2018,NA,0.436,0.071,Republican Party,Rep. Greg Gianforte (R-MT),Republican,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)","Public interest group
or member-driven"
NA,NA,39310,NA,Senate,111,NA,NA,NA,NA,NA,NA,NA,2010-08-06,NA,NA,NA,FERC,Rule,5,Maria Cantwell,None,1,0,NA,Revision to Electric Reliability Organization Definition of Bulk Electric System,18-Nov-2010,NA,-0.303,-0.417,Democratic Party,Sen. Maria Cantwell (D-WA),Democratic,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)","Public interest group
or member-driven"
NA,NA,40902,NA,Senate,111,NA,NA,NA,NA,NA,NA,NA,2010-08-06,NA,NA,NA,FERC,Rule,5,James Risch,None,1,0,NA,Revision to Electric Reliability Organization Definition of Bulk Electric System,18-Nov-2010,NA,0.631,0.568,Republican Party,Sen. James Risch (R-ID),Republican,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)","Public interest group
or member-driven"
NA,NA,29345,NA,Senate,111,NA,NA,NA,NA,NA,NA,NA,2010-08-06,NA,NA,NA,FERC,Rule,5,Mike Crapo,None,0,0,NA,Revision to Electric Reliability Organization Definition of Bulk Electric System,18-Nov-2010,NA,0.511,0.295,Republican Party,Sen. Michael Crapo (R-ID),Republican,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)","Public interest group
or member-driven"
NA,NA,40908,NA,Senate,111,NA,NA,NA,NA,NA,NA,NA,2010-08-06,NA,NA,NA,FERC,Rule,5,Jeff Merkley,None,0,0,NA,Revision to Electric Reliability Organization Definition of Bulk Electric System,18-Nov-2010,NA,-0.444,-0.744,Democratic Party,Sen. Jeff Merkley (D-OR),Democratic,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)","Public interest group
or member-driven"
NA,NA,49308,NA,Senate,111,NA,NA,NA,NA,NA,NA,NA,2010-08-06,NA,NA,NA,FERC,Rule,5,Patty Murray,None,0,0,NA,Revision to Electric Reliability Organization Definition of Bulk Electric System,18-Nov-2010,NA,-0.351,-0.3,Democratic Party,Sen. Patty Murray (D-WA),Democratic,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)","Public interest group
or member-driven"
NA,NA,14871,NA,Senate,111,NA,NA,NA,NA,NA,NA,NA,2010-08-06,NA,NA,NA,FERC,Rule,5,Ron Wyden,None,1,0,NA,Revision to Electric Reliability Organization Definition of Bulk Electric System,18-Nov-2010,NA,-0.329,-0.469,Democratic Party,Sen. Ronald Wyden (D-OR),Democratic,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)","Public interest group
or member-driven"
NA,NA,21350,NA,House,115,NA,NA,NA,NA,NA,NA,NA,2018-07-10,NA,NA,NA,FERC,Rule,5,Kevin Cramer,None,1,0,NA,Certification of New Interstate Gas Facilities,19-Apr-2018,NA,0.387,0.287,Republican Party,Rep. Kevin Cramer (R-ND),Republican,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)","Public interest group
or member-driven"
NA,NA,21360,NA,House,115,NA,NA,NA,NA,NA,NA,NA,2018-07-10,NA,NA,NA,FERC,Rule,5,Randy Weber,None,0,0,NA,Certification of New Interstate Gas Facilities,19-Apr-2018,NA,0.71,0.033,Republican Party,Rep. Randy Weber (R-TX),Republican,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)","Public interest group
or member-driven"
NA,NA,20139,NA,House,115,NA,NA,NA,NA,NA,NA,NA,2018-07-10,NA,NA,NA,FERC,Rule,5,John Culberson,None,0,0,NA,Certification of New Interstate Gas Facilities,19-Apr-2018,NA,0.503,0.366,Republican Party,Rep. John Culberson (R-TX),Republican,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)","Public interest group
or member-driven"
NA,NA,21174,NA,House,115,NA,NA,NA,NA,NA,NA,NA,2018-07-10,NA,NA,NA,FERC,Rule,5,Jeff Duncan,None,0,0,NA,Certification of New Interstate Gas Facilities,19-Apr-2018,NA,0.731,-0.185,Republican Party,Rep. Jeff Duncan (R-SC),Republican,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)","Public interest group
or member-driven"
NA,NA,29729,NA,House,116,NA,NA,NA,NA,NA,NA,NA,2019-02-11,NA,NA,NA,FERC,Rule,5,James P. McGovern,NA,0,0,NA,Distributed Energy Resources,11-Apr-2018,NA,-0.539,-0.3,Democratic Party,Rep. James Mcgovern (D-MA),Democratic,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)","Public interest group
or member-driven"
NA,NA,21750,NA,House,115,NA,NA,NA,NA,NA,NA,NA,2018-07-10,NA,NA,NA,FERC,Rule,5,John Estes,None,0,0,NA,Certification of New Interstate Gas Facilities,19-Apr-2018,NA,0.603,0.086,Republican Party,Rep. Ron Estes (R-KS),Republican,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)","Public interest group
or member-driven"
NA,NA,21188,NA,House,115,NA,NA,NA,NA,NA,NA,NA,2018-07-10,NA,NA,NA,FERC,Rule,5,David B. McKinley,None,1,0,NA,Certification of New Interstate Gas Facilities,19-Apr-2018,NA,0.3,0.191,Republican Party,Rep. David Mckinley (R-WV),Republican,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)","Public interest group
or member-driven"
NA,NA,20337,NA,House,115,NA,NA,NA,NA,NA,NA,NA,2018-07-10,NA,NA,NA,FERC,Rule,5,Steve Pearce,None,1,0,NA,Certification of New Interstate Gas Facilities,19-Apr-2018,NA,0.472,0.064,Republican Party,Rep. Stevan Pearce (R-NM),Republican,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)","Public interest group
or member-driven"
NA,NA,21131,NA,House,115,NA,NA,NA,NA,NA,NA,NA,2018-07-10,NA,NA,NA,FERC,Rule,5,Todd Rokita,None,0,0,NA,Certification of New Interstate Gas Facilities,19-Apr-2018,NA,0.602,-0.16,Republican Party,Rep. Todd Rokita (R-IN),Republican,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)","Public interest group
or member-driven"
NA,NA,29759,NA,House,115,NA,NA,NA,NA,NA,NA,NA,2018-07-10,NA,NA,NA,FERC,Rule,5,Pete Sessions,RULES,0,0,NA,Certification of New Interstate Gas Facilities,19-Apr-2018,NA,0.585,0.174,Republican Party,Rep. Pete Sessions (R-TX),Republican,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)","Public interest group
or member-driven"
NA,NA,14066,NA,House,115,NA,NA,NA,NA,NA,NA,NA,2018-07-10,NA,NA,NA,FERC,Rule,5,Don Young,None,1,0,NA,Certification of New Interstate Gas Facilities,19-Apr-2018,NA,0.284,0.022,Republican Party,Rep. Donald Young (R-AK),Republican,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)","Public interest group
or member-driven"
NA,NA,20948,NA,House,115,NA,NA,NA,NA,NA,NA,NA,2018-07-10,NA,NA,NA,FERC,Rule,5,Pete Olson,None,1,0,NA,Certification of New Interstate Gas Facilities,19-Apr-2018,NA,0.548,0.31,Republican Party,Rep. Pete Olson (R-TX),Republican,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)","Public interest group
or member-driven"
NA,NA,21105,NA,House,115,NA,NA,NA,NA,NA,NA,NA,2018-07-10,NA,NA,NA,FERC,Rule,5,David Schweikert,None,0,0,NA,Certification of New Interstate Gas Facilities,19-Apr-2018,NA,0.591,-0.324,Republican Party,Rep. David Schweikert (R-AZ),Republican,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)","Public interest group
or member-driven"
NA,NA,21757,NA,House,115,NA,NA,NA,NA,NA,NA,NA,2018-07-10,NA,NA,NA,FERC,Rule,5,Debbie Lesko,NA,0,0,NA,Certification of New Interstate Gas Facilities,19-Apr-2018,NA,0.609,-0.043,Republican Party,Rep. Debbie Lesko (R-AZ),Republican,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)","Public interest group
or member-driven"
NA,NA,21753,NA,House,115,NA,NA,NA,NA,NA,NA,NA,2018-07-10,NA,NA,NA,FERC,Rule,5,Ralph Norman,None,0,0,NA,Certification of New Interstate Gas Facilities,19-Apr-2018,NA,0.786,-0.199,Republican Party,Rep. Ralph Norman (R-SC),Republican,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)","Public interest group
or member-driven"
NA,NA,40704,NA,Senate,116,NA,NA,NA,NA,NA,NA,NA,2019-02-21,NA,NA,NA,FERC,Rule,5,Sheldon Whitehouse,NA,0,0,NA,Distributed Energy Resources,11-Apr-2018,NA,-0.358,-0.111,Democratic Party,Sen. Sheldon Whitehouse (D-RI),Democratic,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)","Public interest group
or member-driven"
NA,NA,40707,NA,Senate,115,NA,NA,NA,NA,NA,NA,NA,2018-07-10,NA,NA,NA,FERC,Rule,5,John Barrasso,None,1,0,NA,Certification of New Interstate Gas Facilities,19-Apr-2018,NA,0.54,0.245,Republican Party,Sen. John Barrasso (R-WY),Republican,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)","Public interest group
or member-driven"
NA,NA,40300,NA,Senate,115,NA,NA,NA,NA,NA,NA,NA,2018-07-10,NA,NA,NA,FERC,Rule,5,Lisa Murkowski,None,1,0,NA,Certification of New Interstate Gas Facilities,19-Apr-2018,NA,0.211,-0.291,Republican Party,Sen. Lisa Murkowski (R-AK),Republican,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)","Public interest group
or member-driven"
NA,NA,41107,NA,Senate,115,NA,NA,NA,NA,NA,NA,NA,2018-07-10,NA,NA,NA,FERC,Rule,5,John Hoeven,None,1,0,NA,Certification of New Interstate Gas Facilities,19-Apr-2018,NA,0.342,0.325,Republican Party,Sen. John Hoeven (R-ND),Republican,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)","Public interest group
or member-driven"
NA,NA,40902,NA,Senate,115,NA,NA,NA,NA,NA,NA,NA,2018-07-10,NA,NA,NA,FERC,Rule,5,James E. Risch,SMALL BUSINESS,1,0,NA,Certification of New Interstate Gas Facilities,19-Apr-2018,NA,0.631,0.568,Republican Party,Sen. James Risch (R-ID),Republican,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)","Public interest group
or member-driven"
NA,NA,21112,NA,Senate,115,NA,NA,NA,NA,NA,NA,NA,2018-07-10,NA,NA,NA,FERC,Rule,5,Cory Gardner,None,1,0,NA,Certification of New Interstate Gas Facilities,19-Apr-2018,NA,0.443,-0.029,Republican Party,Sen. Cory Gardner (R-CO),Republican,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)","Public interest group
or member-driven"
NA,NA,20919,NA,Senate,115,NA,NA,NA,NA,NA,NA,NA,2018-07-10,NA,NA,NA,FERC,Rule,5,Bill Cassidy,None,1,0,NA,Certification of New Interstate Gas Facilities,19-Apr-2018,NA,0.457,-0.096,Republican Party,Sen. Bill Cassidy (R-LA),Republican,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)","Public interest group
or member-driven"
NA,NA,15424,NA,Senate,115,NA,NA,NA,NA,NA,NA,NA,2018-07-10,NA,NA,NA,FERC,Rule,5,James M. Inhofe,None,1,0,NA,Certification of New Interstate Gas Facilities,19-Apr-2018,NA,0.556,0.045,Republican Party,Sen. James Inhofe (R-OK),Republican,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)","Public interest group
or member-driven"
NA,NA,41308,NA,Senate,116,NA,NA,NA,NA,NA,NA,NA,2019-02-21,NA,NA,NA,FERC,Rule,5,Cory A. Booker,NA,0,0,NA,Distributed Energy Resources,11-Apr-2018,NA,-0.604,-0.231,Democratic Party,Sen. Cory Booker (D-NJ),Democratic,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)","Public interest group
or member-driven"
